sn,day,msg_log,label,prediction,memory,processor,cpu0,asserted,deasserted,caterr,correctable,ecc,uncorrectable,detected,system,0x3b,configuration,power,0x19,state,cpu_caterr,cpu0_status,temperature,cpu1_status,mcerr,error,failure,0x7d,ierr,supply,presence,chassis_control,reset,device,unknown,bios_boot_up,0xe0,machine,boot,disabled,s4s5,transition,up,microcontroller,initiated,125,0x17,0x10,button,0x13,0xf9,event,status,going
SERVER_11700,43994, system boot initiated #0xe0 | initiated by power up | asserted. watchdog 2 ipmi_watchdog | power cycle | asserted. processor cpu_caterr | state asserted | asserted. system boot initiated #0xe0 | initiated by warm reset | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. watchdog2 ipmi_watchdog | power cycle | asserted. processor cpu_caterr | state asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,0,1,0,2,0,9,0,0,0,0,0,0,4,0,0,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0
SERVER_1172,43839, processor | configuration error () | asserted. processor | configuration error | asserted.,1,1,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_11722,44106, processor cpu_caterr | state asserted | asserted.,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_1178,43840, os boot bios_boot_up | boot completed - device not specified | asserted. system boot initiated system restart | system restart | asserted. os stop/shutdown os status | os graceful shutdown | asserted. event logging disabled sel_status | log area reset/cleared | asserted. os critical stop os status | os graceful shutdown | asserted.,1,3,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0
SERVER_11810,43848, system acpi power state acpi_pwr_status | s0/g0: working | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu_caterr | state asserted. processor cpu_caterr | state asserted | asserted. system boot initiated #0xe0 | initiated by power up | asserted.,1,1,0,2,0,6,0,0,0,0,0,0,3,0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_11845,43946, os boot #0xe0 | boot completed - device not specified | asserted. unknown #0xc5 |. processor | configuration error | asserted. power supply ps1_status | presence detected | asserted. power supply ps2_status | presence detected | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. microcontroller/coprocessor bmc_boot_up | device enabled. system boot initiated #0xe0 | initiated by power up | asserted. microcontroller/coprocessor bmc_boot_up | device enabled | asserted. system boot initiated #0xe0 | initiated by hard reset | asserted. processor #0xe4 | configuration error | asserted. microcontroller bmc_boot_up | device enabled | asserted. processor cpu_caterr | state asserted. unknown #0xc5 |  | asserted.,1,1,0,4,0,15,0,0,0,0,0,2,4,0,2,5,0,4,2,0,0,0,0,2,0,0,0,2,2,0,1,4,2,0,3,0,4,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0
SERVER_11862,43877, memory #0xe2 | correctable ecc | asserted. processor cpu_caterr | state asserted | asserted. memory #0xe2 | uncorrectable ecc | asserted. critical interrupt #0xe1 | bus uncorrectable error | asserted. unknown #0xc5 |. unknown #0xc5 |  | asserted. processor cpu_caterr | state asserted.,0,2,2,2,0,7,0,0,1,2,2,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_11906,44144, system boot initiated #0xe0 | initiated by power up | asserted. processor #0xe4 | configuration error | asserted. os boot #0xe0 | boot completed - device not specified | asserted.,1,1,0,1,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_11917,44093, unknown #0xc5 |  | asserted. system boot initiated #0xe0 | initiated by hard reset | asserted. processor cpu_caterr | state asserted | asserted. os boot #0xe0 | boot completed - device not specified | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,1,1,0,1,0,7,0,0,0,0,0,0,3,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_11930,44160, processor cpu_caterr | state asserted | asserted. unknown #0xc5 |  | asserted.,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_11939,43903, processor cpu_caterr | state asserted | asserted.,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_11969,43881, processor cpu_caterr | state asserted | asserted. processor cpu_caterr | state asserted.,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_11983,43848, system boot initiated #0xe0 | initiated by hard reset | asserted. event logging disabled sel_status | log area reset/cleared | asserted. memory #0xe2 | uncorrectable ecc | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu_caterr | state asserted | asserted.,1,2,1,1,0,7,0,0,0,1,1,0,3,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0
SERVER_12,43993, add-in card #0x1b | device present. system acpi power state #0x04 | s4/s5: soft-off | asserted. processor #0x13 | presence detected | asserted. memory #0x54 | presence detected | asserted. memory #0x5a | presence detected | deasserted. drive slot #0x15 | drive present | asserted. memory #0x51 | presence detected | asserted. power unit #0x18 | device present. drive slot #0x16 | drive present | asserted. memory #0x57 | presence detected | deasserted. processor #0x13 | ierr | asserted. button #0x06 | power button pressed | asserted. button #0x21 | state asserted. add-in card #0x1d | device present. power supply #0x26 | power supply ac lost | asserted. power supply #0x17 | power supply ac lost | asserted. processor #0x0f | presence detected | asserted. memory #0x48 | presence detected | deasserted. memory #0x4e | presence detected | deasserted. memory #0x4b | presence detected | asserted. memory #0x4b | presence detected | deasserted. memory #0x57 | presence detected | asserted. memory #0x5e | presence detected | deasserted. memory #0x5e | presence detected | asserted. drive slot #0x1e | drive present | asserted. system acpi power state #0x04 | s0/g0: working | asserted. memory #0x4e | presence detected | asserted. drive slot #0x1f | drive present | asserted. memory #0x51 | presence detected | deasserted. system boot initiated #0x07 | system restart | asserted. processor #0x0f | ierr | asserted. memory #0x5a | presence detected | asserted. memory #0x48 | presence detected | asserted. power unit #0x25 | device present. memory #0x54 | presence detected | deasserted.,1,0,16,4,0,23,8,0,0,0,0,18,4,0,0,9,0,3,0,0,0,0,0,0,0,0,2,4,18,0,0,4,0,0,0,0,1,0,1,0,0,0,1,0,1,0,3,2,0,0,0,0
SERVER_12061,43905, system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. os boot #0xe0 | boot completed - device not specified | asserted. processor cpu_caterr | state asserted. system boot initiated #0xe0 | initiated by hard reset | asserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,1,1,0,2,0,7,0,0,0,0,0,0,3,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_12065,43852, microcontroller/coprocessor bmc_boot_up | device enabled | asserted. power supply ps2_status | presence detected | asserted. microcontroller/coprocessor bmc_boot_up | device enabled. os boot #0xe0 | boot completed - device not specified | asserted. processor cpu_caterr | state asserted. system boot initiated #0xe0 | initiated by hard reset | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu_caterr | state asserted | asserted. microcontroller bmc_boot_up | device enabled | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. event logging disabled sel_status | log area reset/cleared | asserted. power supply ps1_status | presence detected | asserted.,1,1,0,2,0,12,0,0,0,0,0,2,3,0,0,4,0,4,2,0,0,0,0,0,0,0,0,2,2,0,1,4,0,0,2,0,3,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0
SERVER_12094,44108, unknown #0x17 |  | asserted. unknown #0x17 |. processor cpu_caterr | state asserted | asserted. processor cpu_caterr | state asserted.,1,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
SERVER_121,44095, memory dimm020 | presence detected | asserted. memory dimm000 | presence detected | deasserted. memory dimm010 | presence detected | deasserted. processor cpu2 status | configuration error | asserted. memory dimm010 | presence detected | asserted. memory dimm030 | presence detected | deasserted. memory dimm130 | presence detected | asserted. memory dimm020 | presence detected | deasserted. processor cpu1 status | configuration error | asserted. processor cpu2 status | configuration error | deasserted. memory dimm100 | presence detected | asserted. memory dimm120 | presence detected | asserted. memory dimm100 | presence detected | deasserted. memory dimm110 | presence detected | deasserted. memory dimm120 | presence detected | deasserted. memory dimm110 | presence detected | asserted. memory dimm130 | presence detected | deasserted. system acpi power state acpi state | s4/s5: soft-off | asserted. memory dimm000 | presence detected | asserted. processor cpu1 status | configuration error | deasserted. memory dimm030 | presence detected | asserted. system boot initiated sysrestart | system restart | asserted. system acpi power state acpi state | s0/g0: working | asserted.,1,1,16,4,0,13,10,0,0,0,0,16,4,0,4,2,0,4,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0
SERVER_12103,43850, system boot initiated #0xe0 | initiated by hard reset | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu_caterr | state asserted | asserted. processor cpu_caterr | state asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,1,1,0,2,0,6,0,0,0,0,0,0,3,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_12103,44082, processor cpu_caterr | state asserted. processor cpu_caterr | state asserted | asserted.,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_12113,43978, processor cpu_caterr | state asserted. processor cpu_caterr | state asserted | asserted. system boot initiated #0xe0 | initiated by hard reset | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,1,1,0,2,0,6,0,0,0,0,0,0,3,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_12130,44114," system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. power supply ps2_status | ac out-of-range, but present | asserted. button button_pressed | power button pressed | asserted. os boot #0xe0 | boot completed - device not specified | asserted. power supply ps1_status | power supply ac lost | asserted. system boot initiated #0xe0 | initiated by power up | asserted. power supply ps1_status | ac out-of-range, but present | asserted. system boot initiated #0xe0 | initiated by hard reset | asserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.",1,1,0,1,0,11,0,0,0,0,0,0,4,0,0,8,0,3,1,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,3,0,4,0,1,0,1,0,4,0,0,0,2,0,0,0,0,0
SERVER_12139,43887, processor cpu_caterr | state asserted | asserted.,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_12139,43905, processor cpu_caterr | state asserted | asserted.,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_12220,43901, processor cpu_caterr | state asserted.,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_12255,44131, system boot initiated #0xe0 | initiated by power up | asserted. processor #0xe4 | configuration error | asserted.,1,1,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_12311,43862, processor cpu_caterr | state asserted | asserted. processor cpu_caterr | state asserted. unknown chassis_control |  | asserted. unknown #0x17 |  | asserted. system event time_stamp_sync | timestamp clock sync | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. unknown #0x17 |.,1,1,0,2,0,7,0,0,0,0,0,0,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,1,0,2,0,2,0,0,0,0,1,0,0
SERVER_12315,43859, system acpi power state acpi_pwr_status | s0/g0: working | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu0_status | ierr | deasserted. processor cpu0_status | ierr | asserted.,1,1,0,2,0,4,1,0,0,0,0,0,3,0,0,2,0,2,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_12362,44113, processor cpu_caterr | state asserted | asserted. system boot initiated #0xe0 | initiated by hard reset | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,1,1,0,1,0,5,0,0,0,0,0,0,3,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_12441,43959, system boot initiated #0xe0 | initiated by hard reset | asserted. processor cpu_caterr | state asserted | asserted.,1,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_12469,44159, system boot initiated #0xe0 | initiated by hard reset | asserted. os boot #0xe0 | boot completed - device not specified | asserted. processor #0xe4 | configuration error | asserted.,1,1,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_12496,44055, system event time_stamp_sync | timestamp clock sync | asserted. processor #0x74 | configuration error | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted.,1,1,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
SERVER_12497,44146, memory #0xe2 | correctable ecc | asserted. system boot initiated #0xe0 | initiated by power up | asserted. memory #0xe2 | uncorrectable ecc | asserted. system boot initiated #0xe0 | initiated by hard reset | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,0,2,2,1,0,8,0,0,1,2,1,0,4,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0
SERVER_12517,43845, processor #0xe4 | configuration error | asserted. system boot initiated #0xe0 | initiated by hard reset | asserted.,1,1,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_12517,43851, processor cpu_caterr | state asserted | asserted. unknown #0xc5 |  | asserted.,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_12543,44046, processor cpu0_status | ierr | asserted. processor cpu1_status | ierr | deasserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu0_status | ierr | deasserted. processor cpu1_status | ierr | asserted.,1,1,0,4,0,5,2,0,0,0,0,0,3,0,0,2,0,2,0,2,0,2,0,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_12572,43922, system boot initiated #0xe0 | initiated by power up | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,1,1,0,1,0,5,0,0,0,0,0,0,3,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_126,43882, memory dimm000 | presence detected | deasserted. memory dimm020 | presence detected | deasserted. memory dimm030 | presence detected | deasserted. memory dimm010 | presence detected | deasserted. processor cpu1 status | thermal trip | asserted. processor cpu1 status | thermal trip | deasserted. system acpi power state acpi state | s4/s5: soft-off | asserted.,1,1,4,2,0,2,5,0,0,0,0,4,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
SERVER_12644,44030, processor #0xe4 | configuration error | asserted. system boot initiated #0xe0 | initiated by power up | asserted.,1,1,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_12721,43993, processor cpu_caterr | state asserted | asserted. unknown #0xc5 |  | asserted. critical interrupt #0xe1 | bus uncorrectable error | asserted.,1,1,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_12819,44061, system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu_caterr | state asserted | asserted.,1,1,0,1,0,4,0,0,0,0,0,0,2,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_12848,44060, processor cpu_caterr | state asserted.,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_12861,44079, os boot #0xe0 | boot completed - device not specified | asserted. processor #0xe4 | configuration error | asserted. system boot initiated #0xe0 | initiated by hard reset | asserted.,1,1,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_12870,44048, system boot initiated #0xe0 | initiated by hard reset | asserted. processor cpu_caterr | state asserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. os boot #0xe0 | boot completed - device not specified | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,1,1,0,2,0,7,0,0,0,0,0,0,3,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_12897,44090, system boot initiated #0xe0 | initiated by power up | asserted. processor #0xe4 | configuration error | asserted.,1,1,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
