sn,day,msg_log,label,prediction,memory,processor,cpu0,asserted,deasserted,caterr,correctable,ecc,uncorrectable,detected,system,0x3b,configuration,power,0x19,state,cpu_caterr,cpu0_status,temperature,cpu1_status,mcerr,error,failure,0x7d,ierr,supply,presence,chassis_control,reset,device,unknown,bios_boot_up,0xe0,machine,boot,disabled,s4s5,transition,up,microcontroller,initiated,125,0x17,0x10,button,0x13,0xf9,event,status,going
SERVER_10387,2020-01-05, drive slot / bay hdd_l_13_status | drive fault | asserted. drive slot / bay hdd_l_13_status | drive fault | deasserted.,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10395,2020-03-25, drive slot / bay hdd_r_26_status | drive fault | deasserted. drive slot / bay hdd_r_26_status | drive fault | asserted.,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10402,2020-04-01, drive slot hdd_r_29_status | drive fault | deasserted. drive slot hdd_r_29_status | drive fault | asserted. drive slot / bay hdd_r_29_status | drive fault | deasserted. drive slot / bay hdd_r_29_status | drive fault | asserted.,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10408,2020-06-17, memory dimm000_stat | uncorrectable ecc | asserted. memory dimm000_stat | correctable ecc | asserted. processor cpu0_status | configuration error | asserted.,2,2,2,1,0,3,0,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10417,2020-09-02, drive slot / bay hdd_r_8_status | drive fault | deasserted. drive slot / bay hdd_r_8_status | drive fault | asserted.,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_1042,2020-09-07, memory #0xe2 | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10422,2020-01-21, drive slot / bay hdd_r_3_status | drive fault | asserted. drive slot / bay hdd_r_3_status | drive fault | deasserted. drive slot hdd_r_3_status | drive fault | asserted. drive slot hdd_r_3_status | drive fault | deasserted.,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10428,2020-01-25, drive slot / bay hdd_l_21_status | drive fault | deasserted. drive slot hdd_l_21_status | drive fault | asserted. drive slot / bay hdd_l_21_status | drive fault | asserted. drive slot hdd_l_21_status | drive fault | deasserted.,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10434,2020-03-27, drive slot / bay hdd_l_22_status | drive fault | deasserted. drive slot / bay hdd_l_22_status | drive fault | asserted.,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10435,2020-03-24, processor cpu0_status | ierr | asserted. memory dimm040_stat | uncorrectable ecc | asserted. processor cpu0_status | configuration error | asserted.,1,2,1,2,0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10436,2020-11-01, processor cpu0_status | ierr | asserted. management subsys health system_health | sensor access degraded or unavailable | deasserted. processor cpu0_status | ierr | deasserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu1_status | ierr | asserted. management subsys health system_health | sensor access degraded or unavailable | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu1_status | ierr | deasserted.,1,1,0,4,0,7,3,0,0,0,0,0,4,0,0,3,0,2,0,2,0,2,0,0,0,0,4,0,0,0,1,0,0,2,0,0,2,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0
SERVER_10439,2020-06-29, management subsys health system_health | sensor access degraded or unavailable | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu1_status | ierr | asserted. processor cpu0_status | ierr | asserted.,1,1,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_10445,2020-03-21, memory cpu0b0_dimm_stat | correctable ecc | asserted. memory cpu0b0_dimm_stat | uncorrectable ecc | asserted. processor cpu1_status | ierr | asserted. processor cpu1_status | configuration error | asserted.,0,2,2,2,0,4,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10473,2020-10-28, system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu0_status | ierr | deasserted. processor cpu0_status | ierr | asserted. processor cpu0_status | configuration error | deasserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu0_status | configuration error | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,0,1,0,4,0,6,2,0,0,0,0,0,4,0,2,3,0,2,0,4,0,0,0,2,0,0,2,0,0,0,1,0,0,2,0,0,2,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0
SERVER_10474,2020-02-22, system boot initiated bios_boot_up | initiated by warm reset | asserted. management subsys health system_health | sensor access degraded or unavailable | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu1_status | ierr | deasserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. management subsys health system_health | sensor access degraded or unavailable | deasserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu1_status | ierr | asserted.,1,1,0,2,0,6,2,0,0,0,0,0,4,0,0,3,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,2,0,0,2,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0
SERVER_10478,2020-09-18, system boot initiated bios_boot_up | initiated by warm reset | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu1_status | ierr | asserted. processor cpu1_status | ierr | deasserted. system boot initiated bios_boot_up | initiated by power up | asserted.,1,1,0,2,0,5,1,0,0,0,0,0,4,0,0,3,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,2,0,0,2,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0
SERVER_10479,2020-02-15, memory cpu1b0_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10500,2020-04-29, processor cpu1_status | ierr | asserted.,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10505,2020-08-29, processor cpu0_status | ierr | asserted. management subsys health system_health | sensor access degraded or unavailable | deasserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu0_status | ierr | deasserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,1,1,0,2,0,5,2,0,0,0,0,0,4,0,0,3,0,2,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,2,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0
SERVER_10513,2020-11-11, processor cpu0_status | presence detected | asserted. power supply ps1_status | presence detected | asserted. memory cpu1c0_dimm_stat | correctable ecc | asserted. processor cpu1_status | presence detected | asserted. microcontroller bmc_boot_up | device enabled | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. power supply ps2_status | presence detected | asserted.,2,2,1,2,0,7,0,0,1,1,0,4,1,0,0,3,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SERVER_10515,2020-04-24, memory cpu0d1_dimm_stat | memory device disabled | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted.,2,2,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_10516,2020-02-24, memory cpu1a0_dimm_stat | correctable ecc | asserted. memory cpu1a0_dimm_stat | memory device disabled | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. memory cpu1a0_dimm_stat | correctable ecc | deasserted. processor cpu1_status | configuration error | asserted. memory cpu1a0_dimm_stat | memory device disabled | deasserted. memory cpu1a0_dimm_stat | uncorrectable ecc | asserted. memory cpu1a0_dimm_stat | uncorrectable ecc | deasserted. processor cpu1_status | configuration error | deasserted.,0,2,8,2,0,5,4,0,2,4,2,0,1,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,2,0,1,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_10518,2020-05-17, processor cpu0_status | ierr | deasserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu1_status | ierr | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu0_status | ierr | asserted. processor cpu1_status | ierr | deasserted.,1,1,0,4,0,4,2,0,0,0,0,0,2,0,0,2,0,2,0,2,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_1052,2020-01-15, memory | correctable ecc (@dimm4a(cpu1)) | asserted. memory | correctable ecc | asserted | cpu 0 dimm 8.,2,2,2,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10520,2020-02-01, management subsystem health system_health | sensor access degraded or unavailable | asserted. management subsys health system_health | sensor access degraded or unavailable | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu1_status | configuration error | deasserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu1_status | ierr | asserted. processor cpu0_status | ierr | asserted. management subsys health system_health | sensor access degraded or unavailable | deasserted. processor cpu0_status | ierr | deasserted. processor cpu1_status | configuration error | asserted. management subsystem health system_health | sensor access degraded or unavailable | deasserted. processor cpu1_status | ierr | deasserted.,1,1,0,6,0,8,5,0,0,0,0,0,3,0,2,2,0,2,0,2,0,4,0,2,0,0,4,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_10528,2020-09-23, memory cpu1e0_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10530,2020-11-11, processor cpu1_status | ierr | asserted. management subsys health system_health | sensor access degraded or unavailable | deasserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. management subsystem health system_health | sensor access degraded or unavailable | deasserted. processor cpu0_status | ierr | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. button button_pressed | power button pressed | asserted. processor cpu0_status | ierr | deasserted. processor cpu1_status | ierr | deasserted. processor cpu0_status | configuration error | asserted.,1,1,0,5,0,7,4,0,0,0,0,0,3,0,1,3,0,2,0,3,0,2,0,1,0,0,4,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0
SERVER_10550,2020-09-02, memory cpu1b0_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10553,2020-06-29, system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. memory cpu0d0_dimm_stat | correctable ecc | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. memory cpu0d0_dimm_stat | uncorrectable ecc | asserted. processor cpu1_status | configuration error | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. memory cpu0d0_dimm_stat | correctable ecc | deasserted.,1,0,3,1,0,6,1,0,2,3,1,0,3,0,1,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_10557,2020-09-29, memory cpu1a0_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10557,2020-10-14, memory cpu1a0_dimm_stat | correctable ecc | deasserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. memory cpu1e0_dimm_stat | correctable ecc | asserted.,2,2,2,0,0,3,1,0,2,2,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_10560,2020-03-28, memory cpu1a0_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10570,2020-07-09, memory cpu1a0_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10570,2020-11-03, memory cpu1e0_dimm_stat | correctable ecc | deasserted. memory cpu1e0_dimm_stat | memory device disabled | deasserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. memory cpu1e0_dimm_stat | memory device disabled | asserted. memory cpu0e0_dimm_stat | memory device disabled | deasserted. memory cpu1b0_dimm_stat | memory device disabled | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. memory cpu1b0_dimm_stat | memory device disabled | deasserted. memory cpu0e0_dimm_stat | uncorrectable ecc | asserted. management subsystem health system_health | sensor access degraded or unavailable | deasserted. management subsys health system_health | sensor access degraded or unavailable | deasserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. memory cpu0e0_dimm_stat | memory device disabled | asserted. memory cpu1b0_dimm_stat | correctable ecc | deasserted. management subsys health system_health | sensor access degraded or unavailable | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu0_status | configuration error | deasserted. management subsystem health system_health | sensor access degraded or unavailable | asserted. processor cpu0_status | configuration error | asserted. memory cpu1b0_dimm_stat | correctable ecc | asserted. memory cpu0e0_dimm_stat | uncorrectable ecc | deasserted.,1,0,17,2,0,12,9,0,3,5,2,0,4,0,2,3,0,2,0,2,0,0,0,2,0,0,0,0,0,0,1,6,0,2,0,0,2,6,1,0,1,0,4,0,0,0,0,0,0,0,0,0
SERVER_10571,2020-05-20, event logging disabled sel_status | log area reset/cleared | asserted. memory cpu0a0_dimm_stat | correctable ecc | asserted. system boot initiated bios_boot_up | initiated by power up | asserted.,2,2,1,0,0,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0
SERVER_10572,2020-04-10, memory cpu0d0_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10572,2020-09-23, memory cpu0e0_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10573,2020-06-20, memory cpu1a0_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10575,2020-05-16, system acpi power state acpi_pwr_status | s0/g0: working | asserted. memory cpu1a0_dimm_stat | correctable ecc | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. memory cpu1d0_dimm_stat | correctable ecc | deasserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,2,2,2,0,0,4,1,0,2,2,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_10575,2020-08-04, memory cpu0a0_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10582,2020-08-15, memory cpu0a0_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10587,2020-07-25, memory cpu1b0_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10587,2020-07-26, memory cpu0a0_dimm_stat | correctable ecc | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. watchdog2 ipmi_watchdog | power cycle | deasserted. memory cpu1b0_dimm_stat | correctable ecc | deasserted. memory cpu0d0_dimm_stat | correctable ecc | asserted. watchdog2 ipmi_watchdog | power cycle | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. watchdog 2 ipmi_watchdog | power cycle | asserted. watchdog 2 ipmi_watchdog | power cycle | deasserted. system boot initiated bios_boot_up | initiated by power up | asserted.,2,2,3,0,0,7,3,0,3,3,0,0,3,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_10588,2020-04-23, memory cpu1e0_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10588,2020-04-24, system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. memory cpu0b0_dimm_stat | correctable ecc | asserted. memory cpu1e0_dimm_stat | correctable ecc | deasserted. system boot initiated bios_boot_up | initiated by warm reset | asserted.,2,2,2,0,0,4,1,0,2,2,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_10603,2020-01-30, processor cpu1_status | ierr | asserted. processor cpu0_status | configuration error | asserted. processor cpu1_status | configuration error | asserted. memory cpu0e0_dimm_stat | uncorrectable ecc | asserted. processor cpu0_status | ierr | asserted.,2,2,1,4,0,5,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10606,2019-12-31, memory cpu1a1_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10606,2020-01-11, memory cpu1a1_dimm_stat | correctable ecc | asserted. memory cpu1a1_dimm_stat | uncorrectable ecc | asserted. slot / connector pcie_status | fault status | asserted. processor cpu0_status | configuration error | asserted.,3,2,2,1,0,4,0,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SERVER_10608,2020-05-23, processor cpu1_status | configuration error | asserted. memory cpu1d0_dimm_stat | uncorrectable ecc | asserted.,2,2,1,1,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10609,2020-03-20, power supply power_drop | failure detected | asserted. processor cpu0_status | ierr | deasserted. processor cpu0_status | ierr | asserted. management subsys health system_health | sensor access degraded or unavailable | asserted. processor cpu1_status | ierr | asserted. power supply power_drop | failure detected | deasserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu1_status | ierr | deasserted.,1,0,0,4,0,5,3,0,0,0,0,2,1,0,0,3,0,1,0,2,0,2,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10619,2020-02-11, memory cpu1a1_dimm_stat | correctable ecc | asserted.,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10630,2020-07-15, memory cpu1a0_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10634,2020-08-15, memory cpu0b0_dimm_stat | memory device disabled | asserted. memory cpu0e0_dimm_stat | memory device disabled | deasserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. management subsystem health system_health | sensor access degraded or unavailable | deasserted. memory cpu1e0_dimm_stat | memory device disabled | asserted. memory cpu1e0_dimm_stat | memory device disabled | deasserted. memory cpu1a0_dimm_stat | memory device disabled | asserted. memory cpu0e0_dimm_stat | memory device disabled | asserted. memory cpu0d0_dimm_stat | memory device disabled | asserted. management subsys health system_health | sensor access degraded or unavailable | deasserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. memory cpu1a0_dimm_stat | memory device disabled | deasserted. memory cpu1e0_dimm_stat | correctable ecc | deasserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. memory cpu0d0_dimm_stat | memory device disabled | deasserted. memory cpu1a0_dimm_stat | correctable ecc | deasserted. management subsystem health system_health | sensor access degraded or unavailable | asserted. memory cpu1a0_dimm_stat | correctable ecc | asserted. memory cpu0b0_dimm_stat | memory device disabled | deasserted. system boot initiated bios_boot_up | initiated by power up | asserted. management subsys health system_health | sensor access degraded or unavailable | asserted.,2,2,23,0,0,12,9,0,3,3,0,0,4,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,2,10,1,0,1,0,4,0,0,0,0,0,0,0,0,0
SERVER_10635,2020-07-09, memory cpu0a0_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10642,2020-09-13, memory cpu0d0_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_1066,2020-08-18, memory | correctable ecc (@dimm2a(cpu2)) | asserted. memory | correctable ecc | asserted | cpu 1 dimm 8.,2,2,2,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10667,2020-04-25, memory cpu1f0_dimm_stat | correctable ecc | asserted. processor cpu1_status | configuration error | asserted. memory cpu1f0_dimm_stat | uncorrectable ecc | asserted.,2,2,2,1,0,3,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10691,2020-07-22, drive slot / bay hdd_l_8_status | drive fault | asserted. drive slot / bay hdd_l_8_status | drive fault | deasserted.,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_1070,2020-11-11, memory | correctable ecc | asserted | cpu 0 dimm 8. memory | correctable ecc (@dimm3a(cpu1)) | asserted.,2,2,2,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_10700,2020-06-12, drive slot / bay hdd_l_2_status | drive fault | deasserted. drive slot / bay hdd_l_2_status | drive fault | asserted.,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
