sn,server_model,msg_cnt,fault_hour,fault_minute,msg_1_cnt,msg_2_cnt,msg_3_cnt,msg_4_cnt,msg_hour_max,msg_hour_min,msg_hour_avg,msg_hour_median,msg_hour_mode,msg_minute_max,msg_minute_min,msg_minute_avg,msg_minute_median,msg_minute_mode,msg_log,fault_time
09504d5c7e22,16,6,17,21,0,0,6,0,17,17,17.0,17.0,17,16,10,14.833333333333334,16.0,16, memory #0xfd | uncorrectable ecc | asserted. system event #0x10 | timestamp clock sync | asserted. os boot #0xe9 | boot completed - device not specified | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. event logging disabled sel_status | log area reset/cleared | asserted. memory #0xfd | correctable ecc | asserted.,2020-10-06 17:21:52
095889bbb824,23,1,9,40,0,0,1,0,8,8,8.0,8.0,8,33,33,33.0,33.0,33, processor cpu_caterr | state asserted | asserted.,2020-01-10 09:40:54
09741c05a224,95,4,10,42,0,0,3,0,0,0,0.0,0.0,0,5,5,5.0,5.0,5, power supply ps1_status | power supply ac lost | asserted. power supply ps1_status | predictive failure | asserted. power supply psu redundancy | redundancy lost | asserted.,2020-01-06 10:42:52
098095ad829c,6,2,11,29,0,0,1,0,11,11,11.0,11.0,11,26,24,25.0,25.0,24, system boot initiated sysrestart | system restart | asserted.,2020-01-14 11:29:42
09a8fde2d48f,6,1,15,15,0,0,1,0,14,14,14.0,14.0,14,52,52,52.0,52.0,52, memory dimm030 | correctable ecc logging limit reached | asserted.,2020-11-23 15:15:30
09aed4b0f341,49,2,14,41,0,0,2,0,7,7,7.0,7.0,7,38,36,37.0,37.0,36, os boot #0xe0 | boot completed - device not specified | asserted. system boot initiated #0xe0 | initiated by hard reset | asserted.,2020-03-18 14:41:56
09b3a4cde086,23,1,1,20,0,0,1,0,0,0,0.0,0.0,0,19,19,19.0,19.0,19, processor cpu_caterr | state asserted | asserted.,2020-09-23 01:20:55
09d2aa59499a,35,1,6,27,0,0,1,0,6,6,6.0,6.0,6,6,6,6.0,6.0,6, processor cpu0_status | ierr | asserted.,2020-10-26 06:27:56
09e7ed7b6f21,16,1,23,31,0,0,1,0,22,22,22.0,22.0,22,32,32,32.0,32.0,32, processor #0xfa | configuration error | asserted.,2020-05-20 23:31:54
09edb36d2f69,49,1,10,19,0,0,1,0,8,8,8.0,8.0,8,25,25,25.0,25.0,25, processor cpu_caterr | state asserted | asserted.,2020-08-02 10:19:54
09f7138a177c,51,2,17,10,0,0,2,0,16,16,16.0,16.0,16,39,32,35.5,35.5,32, os boot #0xe0 | boot completed - device not specified | asserted. system boot initiated #0xe0 | initiated by hard reset | asserted.,2020-02-21 17:10:55
09fdcfdd146e,68,8,19,56,0,1,7,0,19,19,19.0,19.0,19,54,54,54.0,54.0,54, microcontroller/coprocessor bmc_boot_up | device enabled. microcontroller/coprocessor bmc_boot_up | device enabled | asserted. power supply ps2_status | presence detected | asserted. processor cpu0_status | presence detected | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu1_status | presence detected | asserted. microcontroller bmc_boot_up | device enabled | asserted. power supply ps1_status | presence detected | asserted.,2020-09-13 19:56:43
0a11812722bf,35,2,20,50,0,0,1,0,20,13,16.5,16.5,13,36,4,20.0,20.0,4, memory cpu0d0_dimm_stat | correctable ecc | asserted.,2020-07-03 20:50:06
0a22eb18461b,16,2,17,57,0,0,2,0,17,17,17.0,17.0,17,19,19,19.0,19.0,19, os boot #0xe9 | boot completed - device not specified | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted.,2020-01-05 17:57:04
0a48a3e82655,23,2,5,37,0,0,1,0,5,5,5.0,5.0,5,37,23,30.0,30.0,23, memory cpu0d0_dimm_stat | correctable ecc | asserted.,2020-08-03 05:37:40
0a49ceb0f4ad,68,1,17,37,0,0,1,0,17,17,17.0,17.0,17,29,29,29.0,29.0,29, memory #0xe2 | correctable ecc | asserted.,2020-01-10 17:37:26
0a9dd1d25c79,66,2,12,15,0,0,2,0,12,12,12.0,12.0,12,4,4,4.0,4.0,4, unknown chassis_control |  | asserted. system boot initiated bios_boot_up | initiated by power up | asserted.,2020-01-28 12:15:43
0aa012104fae,49,2,18,13,0,0,1,0,18,12,15.0,15.0,12,18,5,11.5,11.5,5, memory #0xe2 | correctable ecc | asserted.,2020-01-29 18:13:10
0ab4b3b9918d,29,2,11,39,0,0,1,0,11,11,11.0,11.0,11,33,25,29.0,29.0,25, memory memory_status | correctable ecc | asserted.,2020-10-13 11:39:53
0abf2f25f03e,100,3,5,59,0,0,3,0,5,5,5.0,5.0,5,56,56,56.0,56.0,56, oem record c2 | 001c4c | 000010008911. processor cpu_core_error | correctable machine check error | asserted. processor cpu_core_error |  | asserted.,2020-05-19 05:59:06
0adba47c5c57,36,1,16,14,0,0,1,0,15,15,15.0,15.0,15,13,13,13.0,13.0,13, processor cpu0_status | configuration error | asserted.,2020-03-17 16:14:54
0adba47c5c57,36,11,16,44,0,0,11,0,15,15,15.0,15.0,15,45,39,42.09090909090909,41.0,41, processor cpu0_status | ierr | deasserted. processor cpu0_status | ierr | asserted. processor cpu1_status | uncorrectable machine check exception | deasserted. processor cpu1_status | ierr | asserted. processor cpu1_status | ierr | deasserted. processor cpu0_status | uncorrectable machine check exception | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu0_status | uncorrectable machine check exception | deasserted. processor cpu1_status | uncorrectable machine check exception | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,2020-07-11 16:44:55
0ae8cc476ba7,103,1,22,59,0,0,1,0,14,14,14.0,14.0,14,43,43,43.0,43.0,43, memory #0x98 | correctable ecc | asserted.,2020-04-20 22:59:28
0af59687f620,17,6,11,40,0,0,5,0,11,11,11.0,11.0,11,39,37,38.333333333333336,38.5,39, system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. os boot #0xe9 | boot completed - device not specified | asserted. system event #0x10 | timestamp clock sync | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,2020-10-15 11:40:44
0af5e879f91f,83,2,16,41,0,0,2,0,15,15,15.0,15.0,15,6,6,6.0,6.0,6, unknown cpu0 caterr |  | asserted. unknown cpu0 mcerr |  | asserted.,2020-02-24 16:41:56
0b033c73d814,35,2,22,9,0,0,1,0,22,22,22.0,22.0,22,7,7,7.0,7.0,7, memory cpu1b0_dimm_stat | memory device disabled | asserted.,2020-05-12 22:09:24
0b19f3914334,13,3,19,59,0,0,3,0,19,18,18.333333333333332,18.0,18,55,3,37.333333333333336,54.0,3, system boot initiated system restart | system restart | asserted. critical interrupt pcie | bus uncorrectable error | asserted. os boot bios_boot_up | boot completed - device not specified | asserted.,2020-03-31 19:59:54
0b46cbba1e14,35,2,22,36,0,0,1,0,22,22,22.0,22.0,22,33,12,22.5,22.5,12, memory cpu1c0_dimm_stat | correctable ecc | asserted.,2020-11-11 22:36:11
0b4a2f90d6ab,35,4,4,27,0,0,4,0,3,3,3.0,3.0,3,28,22,23.75,22.5,22, processor cpu0_status | ierr | deasserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted.,2020-05-29 04:27:54
0b576910d138,23,1,10,56,0,0,1,0,10,10,10.0,10.0,10,53,53,53.0,53.0,53, memory cpu1b0_dimm_stat | correctable ecc | asserted.,2020-05-06 10:56:59
0b69bd01a38f,51,4,5,10,0,0,3,0,5,5,5.0,5.0,5,9,8,8.75,9.0,9, memory #0xe2 | uncorrectable ecc | asserted. unknown #0xc5 |  | asserted. processor cpu_caterr | state asserted | asserted.,2020-06-16 05:10:03
0b6a44d9d25e,12,6,8,48,0,0,1,1,7,7,7.0,7.0,7,55,53,54.0,54.0,53, memory | correctable ecc | asserted | cpu 1 dimm 8. memory | correctable ecc (@dimm4a(cpu2)) | asserted.,2020-07-23 08:48:10
0b87bfd0b835,16,2,6,29,0,0,1,0,6,1,3.5,3.5,1,52,26,39.0,39.0,26, memory #0xf9 | correctable ecc | asserted.,2020-03-31 06:29:28
0b8d1b5bfdd3,49,4,3,50,0,0,4,0,2,2,2.0,2.0,2,43,43,43.0,43.0,43, system acpi power state acpi_pwr_status | s0/g0: working | asserted. system boot initiated #0xe0 | initiated by hard reset | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu_caterr | state asserted | asserted.,2020-04-29 03:50:53
0c2ae45bae81,13,7,19,12,0,0,7,0,19,19,19.0,19.0,19,9,6,6.714285714285714,6.0,6, memory mem_cha0_status | correctable ecc | deasserted. os boot bios_boot_up | boot completed - device not specified | asserted. system acpi power state power status | legacy off state | asserted. memory mem_chb0_status | correctable ecc | deasserted. system acpi power state power status | legacy on state | asserted. system boot initiated system restart | system restart | asserted. memory mem_chb0_status | memory device disabled | asserted.,2020-01-09 19:12:20
0c3ce352e585,49,2,12,48,0,0,2,0,11,11,11.0,11.0,11,34,15,24.5,24.5,15, system boot initiated #0xe0 | initiated by power up | asserted. processor #0xe4 | configuration error | asserted.,2020-03-28 12:48:54
0c7a666d31c1,23,1,12,48,0,0,1,0,11,11,11.0,11.0,11,45,45,45.0,45.0,45, processor cpu0_status | configuration error | asserted.,2020-09-09 12:48:54
0cbafab56bd6,49,2,23,10,0,0,1,0,23,21,22.0,22.0,21,56,9,32.5,32.5,9, memory #0xe2 | correctable ecc | asserted.,2020-04-09 23:10:26
0cc97454dc81,23,8,16,58,0,0,8,0,15,13,14.75,15.0,15,54,47,52.875,54.0,54, processor cpu1_status | presence detected | asserted. processor cpu_caterr | state deasserted | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu0_status | presence detected | asserted. event logging disabled sel_status | log area reset/cleared | asserted. microcontroller #0x16 | transition to running | asserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,2020-05-22 16:58:56
0cd67ef50c07,23,1,10,36,0,0,1,0,10,10,10.0,10.0,10,25,25,25.0,25.0,25, processor cpu_caterr | state asserted | asserted.,2020-01-17 10:36:54
0cfaad98062f,16,1,6,42,0,1,0,0,5,5,5.0,5.0,5,3,3,3.0,3.0,3, processor cpu_caterr | state asserted.,2020-05-13 06:42:54
0d19e760f513,6,3,12,19,0,0,2,0,3,0,2.0,3.0,3,59,36,46.333333333333336,44.0,36, event logging disabled sel status | log area reset/cleared | asserted. system boot initiated sysrestart | system restart | asserted.,2020-05-29 12:19:54
0d23e785469b,68,2,20,26,0,0,1,0,20,19,19.5,19.5,19,53,26,39.5,39.5,26, memory #0xe2 | correctable ecc | asserted.,2020-09-19 20:26:52
0d38d7f2a541,99,1,21,9,0,0,1,0,20,20,20.0,20.0,20,56,56,56.0,56.0,56, memory memory_status | correctable ecc | asserted.,2020-01-09 21:09:03
0d38d7f2a541,99,5,10,50,0,0,5,0,1,1,1.0,1.0,1,38,38,38.0,38.0,38, power supply psu redundancy | redundancy lost | asserted. oem record d0 | 001c4c | 2000024c0200. power supply ps2_status | power supply ac lost | asserted. microcontroller #0x7c | device enabled | asserted. power supply ps2_status | predictive failure | asserted.,2020-08-14 10:50:40
0d4633a87791,16,1,13,42,0,0,1,0,12,12,12.0,12.0,12,0,0,0.0,0.0,0, processor cpu_caterr | state asserted | asserted.,2020-10-11 13:42:53
0d721dd6ddfd,23,12,15,55,0,0,11,0,14,8,13.0,14.0,14,54,38,42.0,40.0,40, button button_pressed | state asserted | asserted. processor cpu_caterr | state deasserted | asserted. power supply ps2_status | power supply ac lost | deasserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu0_status | presence detected | asserted. microcontroller bmc_boot_up | device enabled | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. power supply ps2_status | power supply ac lost | asserted. processor cpu1_status | presence detected | asserted. power supply ps2_status | presence detected | asserted. power supply ps1_status | presence detected | asserted.,2020-07-09 15:55:54
0d8a98a6482d,16,2,23,31,0,0,2,0,23,23,23.0,23.0,23,31,30,30.5,30.5,30, memory #0xf9 | uncorrectable ecc | asserted. system event #0x10 | timestamp clock sync | asserted.,2020-05-22 23:31:15
0d9caffb863f,51,1,11,22,0,0,1,0,11,11,11.0,11.0,11,0,0,0.0,0.0,0, processor #0xe4 | configuration error | asserted.,2020-06-12 11:22:58
0d9e3b97cbb4,66,1,9,42,0,0,1,0,6,6,6.0,6.0,6,27,27,27.0,27.0,27, memory #0xe2 | correctable ecc | asserted.,2020-02-11 09:42:36
0da7cd70929b,99,1,22,32,0,0,1,0,22,22,22.0,22.0,22,16,16,16.0,16.0,16, memory memory_status | correctable ecc | asserted.,2020-01-15 22:32:29
0db70ad401d6,58,31,7,39,0,0,1,0,7,7,7.0,7.0,7,39,23,31.451612903225808,32.0,24, memory #0xe2 | correctable ecc logging limit reached | asserted.,2020-01-08 07:39:38
0dc209b1d4da,66,2,18,8,0,0,1,0,17,16,16.5,16.5,16,51,0,25.5,25.5,0, memory #0xe2 | correctable ecc | asserted.,2020-04-30 18:08:57
0dca889a1d86,69,1,16,14,0,0,1,0,16,16,16.0,16.0,16,11,11,11.0,11.0,11, memory #0xe2 | correctable ecc | asserted.,2020-07-19 16:14:52
0dd49d426166,19,6,7,5,0,0,1,0,7,6,6.166666666666667,6.0,6,59,0,49.166666666666664,59.0,59, memory #0xf9 | correctable ecc | asserted.,2020-03-12 07:05:23
0ddfbf9e65ca,6,1,11,57,0,0,1,0,11,11,11.0,11.0,11,50,50,50.0,50.0,50, memory dimm000 | correctable ecc | asserted.,2020-07-16 11:57:52
0de02f6dcd3c,16,2,2,28,0,0,1,0,2,2,2.0,2.0,2,21,16,18.5,18.5,16, memory #0xf9 | correctable ecc | asserted.,2020-01-30 02:28:28
0de185149766,83,17,23,13,0,0,8,0,23,20,21.352941176470587,21.0,20,58,0,33.0,36.0,0, power unit pwr unit status | power off/down | asserted. system event #0xff | timestamp clock sync | asserted. power unit pwr unit status | power off/down | deasserted. system boot initiated | initiated by power up | asserted. unknown cpu0 caterr |  | asserted. unknown cpu0 mcerr |  | deasserted. unknown cpu0 mcerr |  | asserted. unknown cpu0 caterr |  | deasserted.,2020-06-16 23:13:54
0de8c0d8c946,24,2,19,36,0,0,1,0,19,5,12.0,12.0,5,33,32,32.5,32.5,32, memory #0xf9 | correctable ecc | asserted.,2020-10-06 19:36:23
0dfc43f3090b,16,2,20,7,0,0,1,0,20,20,20.0,20.0,20,5,4,4.5,4.5,4, memory #0xf9 | correctable ecc | asserted.,2020-06-05 20:07:16
0e074cf16c7d,35,1,0,12,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,,2020-11-16 00:12:54
0e091983fdad,66,2,12,59,0,0,2,0,12,12,12.0,12.0,12,42,38,40.0,40.0,38, processor #0x7c | configuration error | asserted. system boot initiated bios_boot_up | initiated by power up | asserted.,2020-10-22 12:59:54
0e11cfee0560,49,2,11,15,0,0,2,0,10,9,9.5,9.5,9,59,8,33.5,33.5,8, system boot initiated #0xe0 | initiated by power up | asserted. processor #0xe4 | configuration error | asserted.,2020-08-10 11:15:54
0e251af32ac5,39,1,3,50,0,0,1,0,3,3,3.0,3.0,3,29,29,29.0,29.0,29, system boot initiated bios_boot_up | initiated by power up | asserted.,2020-02-29 03:50:10
0e2f0363dbbc,40,7,3,53,0,0,7,0,2,2,2.0,2.0,2,55,49,50.714285714285715,49.0,49, processor cpu0_status | uncorrectable machine check exception | asserted. processor cpu1_status | uncorrectable machine check exception | asserted. processor cpu1_status |  | asserted. processor cpu0_status |  | asserted. processor cpu0_status | configuration error | asserted. processor cpu1_status | configuration error | asserted. system boot initiated bios_boot_up | initiated by power up | asserted.,2020-07-31 03:53:54
0e3194943beb,13,4,8,40,0,0,4,0,8,8,8.0,8.0,8,38,33,34.75,34.0,33, memory mem_chb1_status | correctable ecc | asserted. os boot bios_boot_up | boot completed - device not specified | asserted. memory mem_chd1_status | uncorrectable ecc | asserted. system boot initiated system restart | system restart | asserted.,2020-06-13 08:40:36
0e3194943beb,13,4,8,58,0,0,4,0,8,8,8.0,8.0,8,38,33,34.75,34.0,33, memory mem_chb1_status | correctable ecc | asserted. os boot bios_boot_up | boot completed - device not specified | asserted. memory mem_chd1_status | uncorrectable ecc | asserted. system boot initiated system restart | system restart | asserted.,2020-06-13 08:58:50
0e43cb933df6,66,2,8,14,0,0,2,0,8,8,8.0,8.0,8,11,10,10.5,10.5,10, memory #0xe2 | uncorrectable ecc | asserted. system boot initiated bios_boot_up | initiated by power up | asserted.,2020-05-10 08:14:47
0e6ae313e5c4,63,12,11,17,0,0,8,0,10,9,9.416666666666666,9.0,9,53,20,34.333333333333336,26.0,24, system event #0xff | timestamp clock sync | asserted. power unit pwr unit status | power off/down | deasserted. power unit pwr unit status | power off/down | asserted. oem cpu0 mcerr |  | deasserted. oem cpu0 caterr |  | deasserted. oem cpu0 caterr |  | asserted. system boot initiated | initiated by power up | asserted. oem cpu0 mcerr |  | asserted.,2020-05-22 11:17:54
0e6c496ca9ee,24,1,16,49,0,0,1,0,16,16,16.0,16.0,16,47,47,47.0,47.0,47, memory #0xf9 | correctable ecc | asserted.,2020-07-29 16:49:36
0e76310cd728,51,1,20,28,0,0,1,0,20,20,20.0,20.0,20,24,24,24.0,24.0,24, processor cpu_caterr | state asserted | asserted.,2020-04-20 20:28:54
0e987d039e9b,23,13,16,6,0,0,4,0,16,10,12.076923076923077,12.0,10,57,2,25.615384615384617,17.0,3, system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. memory cpu0b0_dimm_stat | correctable ecc | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,2020-05-16 16:06:31
0ec870fd957a,35,7,14,30,0,0,1,0,14,14,14.0,14.0,14,21,20,20.571428571428573,21.0,21, power supply ps2_status | failure detected | asserted.,2020-06-21 14:30:49
0ef065adf2e6,92,3,20,42,0,0,1,0,19,19,19.0,19.0,19,59,58,58.666666666666664,59.0,59, memory #0x87 | correctable ecc | asserted.,2020-04-05 20:42:39
0f31653d4499,23,1,18,3,0,0,1,0,17,17,17.0,17.0,17,50,50,50.0,50.0,50, power supply ps1_status | failure detected | asserted.,2020-08-19 18:03:18
0f38262fc1bf,16,1,0,42,0,0,1,0,0,0,0.0,0.0,0,41,41,41.0,41.0,41, oem record c1 | 000000 | 0600c0a80101.,2020-03-11 00:42:19
0f5f0c0a98a0,17,13,15,47,0,0,4,0,15,15,15.0,15.0,15,41,16,27.76923076923077,25.0,17, system boot initiated bios_boot_up | initiated by warm reset | asserted. os boot #0xe9 | boot completed - device not specified | asserted. memory #0xf9 | uncorrectable ecc | asserted. system event #0x10 | timestamp clock sync | asserted.,2020-02-27 15:47:56
0f734ed3f22c,35,3,16,28,0,0,1,0,16,16,16.0,16.0,16,25,25,25.0,25.0,25, memory cpu0a0_dimm_stat | memory device disabled | asserted.,2020-02-10 16:28:19
0f81245f2485,13,3,2,0,0,0,3,0,1,1,1.0,1.0,1,57,55,55.666666666666664,55.0,55, memory mem_chd0_status | memory device disabled | asserted. system boot initiated system restart | system restart | asserted. os boot bios_boot_up | boot completed - device not specified | asserted.,2020-08-07 02:00:24
0fb35a16754d,53,1,0,52,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,,2020-07-14 00:52:24
0fc560400c4e,50,2,8,26,0,0,1,0,8,6,7.0,7.0,6,51,22,36.5,36.5,22, memory #0xe2 | correctable ecc | asserted.,2020-03-11 08:26:22
0fcc694b074a,27,1,16,38,0,0,1,0,13,13,13.0,13.0,13,41,41,41.0,41.0,41, memory cpu0c0_dimm_stat | correctable ecc | asserted.,2020-03-07 16:38:09
0ff752a5f350,13,3,20,30,0,0,3,0,20,20,20.0,20.0,20,9,7,8.0,8.0,7, os boot bios_boot_up | boot completed - device not specified | asserted. system boot initiated system restart | system restart | asserted. memory mem_chh0_status | uncorrectable ecc | asserted.,2020-02-23 20:30:55
1022432a18b1,92,8,20,49,0,0,1,0,20,20,20.0,20.0,20,46,19,23.625,19.5,19, memory #0x87 | correctable ecc | asserted.,2020-05-15 20:49:49
103581087805,27,1,13,12,0,0,1,0,9,9,9.0,9.0,9,14,14,14.0,14.0,14, memory cpu0b0_dimm_stat | correctable ecc | asserted.,2020-10-03 13:12:54
104ffa99da42,83,5,10,32,0,0,3,0,9,9,9.0,9.0,9,25,18,20.4,18.0,18, system event #0xff | timestamp clock sync | asserted. microcontroller #0x3b | transition to running | asserted. system boot initiated | initiated by power up | asserted.,2020-02-14 10:32:54
1073c88cee99,16,1,4,30,0,0,1,0,4,4,4.0,4.0,4,26,26,26.0,26.0,26, memory #0xf9 | correctable ecc | asserted.,2020-07-01 04:30:27
107a1c72a282,66,1,13,40,0,0,1,0,7,7,7.0,7.0,7,29,29,29.0,29.0,29, memory #0xe2 | correctable ecc | asserted.,2020-01-19 13:40:09
