sn,fault_time,label
SERVER_10822,2020/10/5 10:20,3
SERVER_10826,2020/8/14 10:37,3
SERVER_10826,2020/11/10 4:54,3
SERVER_10827,2020/10/13 20:05,3
SERVER_10831,2020/8/17 9:18,3
SERVER_10833,2020/11/7 19:50,3
SERVER_10838,2020/1/14 16:40,2
SERVER_10838,2020/1/14 17:30,2
SERVER_10843,2020/6/27 11:48,2
SERVER_10845,2020/3/11 18:30,1
SERVER_10846,2020/2/29 20:20,2
SERVER_10847,2020/3/11 18:39,1
SERVER_10848,2020/2/5 12:45,1
SERVER_10851,2020/1/30 10:41,2
SERVER_10851,2020/1/30 10:45,2
SERVER_10852,2020/3/15 23:57,2
SERVER_10852,2020/3/19 22:53,1
SERVER_10857,2020/4/18 2:57,3
SERVER_10857,2020/6/30 14:00,3
SERVER_10857,2020/6/30 14:01,3
SERVER_1086,2020/5/14 20:11,2
SERVER_10861,2020/11/10 5:14,2
SERVER_10863,2020/5/14 13:43,2
SERVER_10864,2020/2/6 14:52,1
SERVER_10865,2020/5/2 18:33,2
SERVER_10865,2020/5/11 7:32,2
SERVER_10865,2020/5/12 11:49,2
SERVER_10866,2020/9/7 6:01,2
SERVER_10869,2020/5/13 8:55,1
SERVER_10869,2020/5/19 18:22,2
SERVER_1087,2020/8/25 6:44,2
SERVER_10873,2020/10/5 21:26,2
SERVER_10874,2020/4/27 4:18,1
SERVER_10876,2020/2/21 8:38,2
SERVER_10876,2020/2/27 16:24,2
SERVER_10878,2020/6/4 0:16,2
SERVER_1088,2020/9/6 14:43,2
SERVER_10880,2020/1/23 16:02,2
SERVER_10882,2020/8/27 8:01,2
SERVER_10883,2020/6/15 5:09,2
SERVER_10884,2020/3/10 5:34,2
SERVER_10885,2020/2/16 3:38,2
SERVER_10886,2020/3/31 4:38,2
SERVER_10887,2020/10/31 9:19,2
SERVER_10888,2020/3/23 2:13,1
SERVER_10889,2020/8/12 8:46,2
SERVER_1089,2020/5/26 20:01,1
SERVER_10890,2020/3/4 16:39,2
SERVER_10891,2020/8/11 20:02,2
SERVER_10892,2020/2/9 1:35,2
SERVER_10893,2020/3/28 23:04,2
SERVER_10893,2020/4/24 13:17,1
SERVER_10894,2020/1/29 14:12,0
SERVER_10895,2020/2/24 15:02,2
SERVER_10896,2020/2/4 17:10,3
SERVER_10897,2020/4/25 16:16,0
SERVER_10899,2020/6/24 2:44,2
SERVER_10899,2020/6/25 5:44,2
SERVER_109,2020/8/20 2:50,1
SERVER_1090,2020/3/21 21:42,2
SERVER_10901,2020/4/13 1:41,1
SERVER_10901,2020/4/16 18:42,2
SERVER_10901,2020/5/10 11:15,1
SERVER_10901,2020/5/12 9:54,2
SERVER_10901,2020/6/4 17:14,1
SERVER_10902,2020/2/21 21:58,1
SERVER_10902,2020/5/24 17:16,2
SERVER_10902,2020/6/27 7:44,2
SERVER_10903,2020/7/27 14:46,1
SERVER_10903,2020/8/25 15:54,2
SERVER_10903,2020/10/21 13:13,2
SERVER_10906,2020/6/26 19:15,2
SERVER_10907,2020/10/25 15:54,2
SERVER_10907,2020/10/25 20:26,1
SERVER_1091,2020/9/8 1:52,2
SERVER_10913,2020/2/10 6:53,2
SERVER_10914,2020/6/8 10:14,2
SERVER_10915,2020/7/2 16:21,3
SERVER_10917,2020/3/21 6:18,2
SERVER_10918,2020/3/24 6:27,2
SERVER_10919,2020/3/30 19:13,2
SERVER_10919,2020/3/31 5:24,2
SERVER_10920,2020/9/1 10:57,2
SERVER_10920,2020/10/14 5:34,2
SERVER_10921,2020/3/30 17:07,2
SERVER_10922,2020/9/25 20:00,0
SERVER_10923,2020/6/2 0:59,0
SERVER_10926,2020/3/20 10:05,2
SERVER_10926,2020/3/20 12:31,1
SERVER_10926,2020/6/8 4:43,2
SERVER_10930,2020/4/25 10:54,2
SERVER_10932,2020/2/10 5:18,0
SERVER_10934,2020/8/2 13:17,2
SERVER_10935,2020/3/30 17:35,2
SERVER_10936,2020/4/10 16:49,2
SERVER_10936,2020/5/22 0:49,1
SERVER_10937,2020/10/15 1:40,2
SERVER_10938,2020/2/10 23:20,2
SERVER_10938,2020/6/18 22:56,2
SERVER_10938,2020/6/20 17:42,2
SERVER_10938,2020/10/8 7:13,2
SERVER_10938,2020/10/8 15:46,1
SERVER_10941,2020/10/25 23:51,2
SERVER_10942,2020/6/2 19:03,1
SERVER_10943,2020/2/29 5:41,1
SERVER_10947,2020/7/3 7:48,1
SERVER_10952,2020/5/12 21:11,2
SERVER_10953,2020/6/7 13:37,0
SERVER_10954,2020/3/2 3:21,2
SERVER_10955,2020/8/8 21:45,1
SERVER_10956,2020/3/8 4:39,2
SERVER_10958,2020/7/2 14:51,1
SERVER_1096,2020/3/6 20:39,2
SERVER_10962,2020/5/29 15:00,3
SERVER_10963,2020/9/7 0:52,3
SERVER_10967,2020/5/24 15:43,2
SERVER_1097,2020/5/4 9:20,2
SERVER_10970,2020/6/28 11:16,3
SERVER_10972,2020/9/11 19:11,3
SERVER_10974,2020/7/19 6:51,3
SERVER_10976,2020/11/22 6:52,3
SERVER_1098,2020/6/26 9:40,2
SERVER_10981,2020/8/15 21:06,3
SERVER_10985,2020/3/29 2:12,0
SERVER_1099,2020/9/10 7:41,2
SERVER_10990,2020/8/24 3:24,3
SERVER_10992,2020/9/16 22:44,3
SERVER_10997,2020/10/30 1:12,3
SERVER_10998,2020/11/10 15:12,3
SERVER_11,2020/7/8 12:10,3
SERVER_1100,2020/8/3 15:51,2
SERVER_11002,2020/5/12 17:22,3
SERVER_11004,2020/5/9 11:41,3
SERVER_11006,2020/9/11 15:10,3
SERVER_11006,2020/9/11 15:15,3
SERVER_11006,2020/9/11 15:41,3
SERVER_11006,2020/9/11 15:42,3
SERVER_11007,2020/5/4 8:58,3
SERVER_11007,2020/8/1 17:26,3
SERVER_11008,2020/5/11 18:59,2
SERVER_11008,2020/5/11 19:29,3
SERVER_11008,2020/5/11 19:44,3
SERVER_11009,2020/9/12 10:30,2
SERVER_11010,2020/5/9 21:23,2
SERVER_11011,2020/5/5 5:36,2
SERVER_11015,2020/10/10 8:19,2
SERVER_11016,2020/4/9 6:07,2
SERVER_11017,2020/3/25 10:42,2
SERVER_11019,2020/6/17 13:43,3
SERVER_11020,2020/3/9 8:31,1
SERVER_11021,2020/4/23 18:03,1
SERVER_11026,2020/6/18 11:04,1
SERVER_11029,2020/7/31 17:49,2
SERVER_11031,2020/4/24 18:38,2
SERVER_11034,2020/5/13 5:45,3
SERVER_11038,2020/8/28 14:46,2
SERVER_1104,2020/11/3 21:51,2
SERVER_11042,2020/5/24 18:18,2
SERVER_11042,2020/5/24 18:28,2
SERVER_11043,2020/4/5 18:05,2
SERVER_11044,2020/3/24 18:15,2
SERVER_11044,2020/10/22 14:59,2
SERVER_11045,2020/5/12 3:22,2
SERVER_11046,2020/3/23 20:18,2
SERVER_11047,2020/10/31 5:05,0
SERVER_11048,2020/5/3 21:19,2
SERVER_11049,2020/9/2 14:45,2
SERVER_1105,2020/7/30 4:17,2
SERVER_11051,2020/4/21 0:27,2
SERVER_11053,2020/4/1 10:59,3
SERVER_11055,2020/4/25 20:19,2
SERVER_11056,2020/5/30 13:19,2
SERVER_11058,2020/11/4 3:27,2
SERVER_11060,2020/9/27 0:56,2
SERVER_11064,2020/11/17 13:29,2
SERVER_11065,2020/7/27 12:00,2
SERVER_11068,2020/5/5 14:47,2
SERVER_1107,2020/3/10 17:07,3
SERVER_11071,2020/10/6 23:13,2
SERVER_11072,2020/8/2 18:29,2
SERVER_11074,2020/4/16 5:06,2
SERVER_11075,2020/6/15 21:41,2
SERVER_11075,2020/6/15 22:12,2
SERVER_11076,2020/4/17 2:55,2
SERVER_11077,2020/5/1 2:12,2
SERVER_11078,2020/10/17 12:21,1
SERVER_1108,2020/4/10 10:38,2
SERVER_11080,2020/4/21 7:26,2
SERVER_11080,2020/4/21 7:39,2
SERVER_11081,2020/4/29 2:26,2
SERVER_11083,2020/10/13 9:42,2
SERVER_11085,2020/5/24 12:41,2
SERVER_11088,2020/1/3 22:06,3
SERVER_11090,2020/8/11 23:03,2
SERVER_11097,2020/4/13 4:07,2
SERVER_11097,2020/4/13 4:48,2
SERVER_1110,2020/1/26 5:43,2
SERVER_11104,2020/8/25 18:22,2
SERVER_11105,2020/10/15 0:48,2
SERVER_11106,2020/9/7 4:52,2
SERVER_1111,2020/6/24 13:08,2
SERVER_11111,2020/1/20 1:46,2
SERVER_11112,2020/3/20 1:09,2
SERVER_11113,2020/2/1 15:02,2
SERVER_11118,2020/9/30 21:22,2
SERVER_11119,2020/2/23 5:21,2
SERVER_1112,2020/6/8 22:53,2
SERVER_11120,2020/6/22 19:57,2
SERVER_11121,2020/4/3 5:13,2
SERVER_11123,2020/11/2 7:50,2
SERVER_11124,2020/10/12 19:14,2
SERVER_11126,2020/10/12 23:18,2
SERVER_11127,2020/1/16 2:21,2
SERVER_11128,2020/3/2 5:37,2
SERVER_11128,2020/3/13 6:41,2
SERVER_11131,2020/7/10 19:25,2
SERVER_11134,2020/4/16 10:48,2
SERVER_11139,2020/9/5 19:20,3
SERVER_1114,2020/10/17 16:41,3
SERVER_11141,2020/10/23 20:23,2
SERVER_11141,2020/10/30 14:15,2
SERVER_11141,2020/10/30 14:15,2
SERVER_11148,2020/1/14 5:30,2
SERVER_11150,2020/2/26 1:44,2
SERVER_11151,2020/4/9 17:59,2
SERVER_11152,2020/11/14 15:17,2
SERVER_11153,2020/10/12 2:38,2
SERVER_11154,2020/7/10 8:41,2
SERVER_11155,2020/9/12 9:43,2
SERVER_11155,2020/9/12 9:46,2
SERVER_11157,2020/9/19 20:42,1
SERVER_11158,2020/5/15 4:21,2
SERVER_11160,2020/10/7 13:50,2
SERVER_11161,2020/1/3 11:05,3
SERVER_11166,2020/5/16 14:43,2
SERVER_11167,2020/5/13 3:09,2
SERVER_11168,2020/5/11 23:27,3
SERVER_11169,2020/1/14 13:17,3
SERVER_11169,2020/2/1 12:36,3
SERVER_1117,2020/7/23 1:56,2
SERVER_11170,2020/8/10 22:36,2
SERVER_11171,2020/2/19 17:06,2
SERVER_11174,2020/4/30 6:28,2
SERVER_11175,2020/6/20 2:10,2
SERVER_11176,2020/3/7 11:55,2
SERVER_11177,2020/6/19 4:01,2
SERVER_11179,2020/9/21 2:09,2
SERVER_1118,2020/3/17 17:38,2
SERVER_11182,2020/7/30 3:38,2
SERVER_11184,2020/3/14 20:33,2
SERVER_11185,2020/4/1 3:40,2
SERVER_11191,2020/5/16 16:17,3
SERVER_11192,2020/3/23 22:56,3
SERVER_112,2020/5/18 7:33,1
SERVER_11200,2020/11/16 14:56,3
SERVER_11201,2020/4/27 14:08,3
SERVER_11206,2020/3/24 4:40,2
SERVER_11208,2020/11/13 14:51,2
SERVER_11209,2020/1/30 15:15,2
SERVER_11210,2020/4/1 15:06,2
SERVER_11214,2020/4/13 0:30,2
SERVER_11215,2020/4/25 13:52,2
SERVER_11218,2020/10/14 10:39,2
SERVER_11221,2020/5/5 15:41,3
SERVER_11226,2020/4/8 16:28,2
SERVER_11228,2020/11/8 20:00,3
SERVER_11229,2020/6/16 22:11,2
SERVER_1123,2020/9/1 15:59,3
SERVER_11233,2020/1/18 23:20,2
SERVER_11234,2020/4/30 3:01,2
SERVER_11238,2020/1/19 9:32,2
SERVER_1124,2020/8/14 22:15,2
SERVER_11240,2020/11/24 4:20,3
SERVER_11241,2020/4/21 16:14,3
SERVER_11244,2020/3/10 11:11,2
SERVER_11244,2020/3/10 11:25,2
SERVER_11248,2020/4/2 17:18,1
SERVER_11249,2020/8/16 23:19,2
SERVER_11250,2020/5/22 13:31,3
SERVER_11252,2020/1/22 11:59,2
SERVER_11253,2020/1/16 4:27,2
SERVER_11256,2020/3/12 8:24,2
SERVER_11260,2020/7/31 8:58,2
SERVER_11261,2020/2/20 20:04,2
SERVER_11262,2020/8/1 6:53,2
SERVER_11264,2020/1/24 7:03,2
SERVER_11265,2020/3/23 2:56,2
SERVER_1127,2020/11/4 14:12,2
SERVER_1127,2020/11/6 1:13,2
SERVER_11270,2020/11/1 2:52,3
SERVER_11270,2020/11/1 2:58,2
SERVER_11273,2020/7/27 20:20,2
SERVER_11276,2020/10/29 6:27,2
SERVER_11278,2020/4/8 9:07,2
SERVER_1128,2020/5/7 19:17,2
SERVER_11280,2020/2/27 6:57,2
SERVER_11280,2020/6/21 2:44,2
SERVER_11280,2020/7/17 14:56,2
SERVER_11281,2020/1/20 19:20,2
SERVER_11281,2020/9/13 5:31,2
SERVER_11281,2020/10/19 10:17,2
SERVER_11282,2020/2/25 21:36,2
SERVER_11282,2020/9/13 8:12,2
SERVER_11285,2020/1/30 9:38,2
SERVER_11285,2020/11/23 4:39,2
SERVER_11289,2020/5/9 9:58,2
SERVER_11289,2020/7/1 18:01,2
SERVER_11289,2020/10/21 17:19,2
SERVER_1129,2020/8/12 19:51,3
SERVER_11291,2020/7/22 3:22,2
SERVER_11292,2020/4/29 1:58,3
SERVER_11293,2020/7/8 15:24,2
SERVER_11296,2020/10/4 7:43,2
SERVER_11299,2020/4/6 8:11,2
SERVER_113,2020/4/21 5:38,2
SERVER_11303,2020/10/30 19:38,2
SERVER_11304,2020/8/20 20:04,2
SERVER_11305,2020/3/13 9:15,2
SERVER_11305,2020/10/7 14:27,2
SERVER_11307,2020/6/4 6:13,2
SERVER_11307,2020/7/7 15:32,2
SERVER_11307,2020/9/28 16:16,2
SERVER_11307,2020/11/19 16:37,2
SERVER_11308,2020/7/13 9:57,2
SERVER_11309,2020/2/6 4:41,2
SERVER_11309,2020/4/26 7:06,2
SERVER_11309,2020/6/9 1:44,1
SERVER_11309,2020/6/12 18:38,2
SERVER_11309,2020/11/11 15:57,2
SERVER_1131,2020/9/23 19:08,2
SERVER_11313,2020/7/11 5:29,2
SERVER_11314,2020/9/25 1:36,2
SERVER_11318,2020/6/29 23:36,3
SERVER_11319,2020/10/25 15:32,2
SERVER_1132,2020/9/20 20:06,2
SERVER_11321,2020/1/5 5:45,2
SERVER_11321,2020/2/7 16:13,2
SERVER_11321,2020/11/21 12:48,2
SERVER_11322,2020/3/22 4:17,2
SERVER_11323,2020/1/18 14:27,2
SERVER_11325,2020/2/2 9:38,3
SERVER_11325,2020/2/2 9:56,2
SERVER_11327,2020/7/28 20:34,2
SERVER_11328,2020/9/23 13:56,2
SERVER_11329,2020/1/17 0:37,2
SERVER_1133,2020/9/14 12:57,2
SERVER_11331,2020/1/18 17:45,2
SERVER_1134,2020/7/4 18:12,1
SERVER_11340,2020/4/28 12:09,2
SERVER_11342,2020/1/23 9:09,2
SERVER_11342,2020/4/28 22:45,2
SERVER_11343,2020/6/10 18:58,2
SERVER_11345,2020/3/7 9:37,2
SERVER_11345,2020/6/8 5:13,2
SERVER_11346,2020/3/2 2:27,2
SERVER_11346,2020/7/8 8:29,2
SERVER_11348,2020/10/1 2:43,2
SERVER_11350,2020/10/18 1:04,2
SERVER_11352,2020/10/18 10:16,2
SERVER_11354,2020/6/17 20:15,2
SERVER_11357,2020/2/6 2:40,2
SERVER_11357,2020/6/3 15:55,2
SERVER_11357,2020/9/8 3:17,2
SERVER_11357,2020/9/15 7:13,2
SERVER_11358,2020/1/2 4:07,2
SERVER_11358,2020/9/13 8:21,2
SERVER_1136,2020/5/20 14:15,1
SERVER_11360,2020/1/16 19:55,2
SERVER_11360,2020/10/25 2:53,2
SERVER_11362,2020/5/24 1:37,2
SERVER_11362,2020/5/24 2:38,2
SERVER_11363,2020/2/9 6:22,1
SERVER_11367,2020/1/23 17:47,1
SERVER_11369,2020/1/27 3:19,2
SERVER_11369,2020/2/18 22:17,2
SERVER_11369,2020/3/1 7:53,2
SERVER_11369,2020/5/11 18:17,2
SERVER_11370,2020/10/7 16:14,2
SERVER_11371,2020/3/30 12:19,2
SERVER_11371,2020/3/30 12:22,2
SERVER_11371,2020/3/30 12:35,2
SERVER_11372,2020/5/27 13:54,2
SERVER_11372,2020/5/27 14:29,2
SERVER_11374,2020/7/3 14:55,2
SERVER_11377,2020/2/18 1:20,2
SERVER_11377,2020/6/2 10:09,2
SERVER_1138,2020/6/15 12:36,2
SERVER_11380,2020/7/12 5:52,1
SERVER_11381,2020/5/1 21:06,2
SERVER_11383,2020/7/8 20:03,2
SERVER_11386,2020/9/24 5:16,2
SERVER_11386,2020/9/25 19:24,2
SERVER_11387,2020/9/1 15:53,2
SERVER_11387,2020/9/13 19:10,2
SERVER_11388,2020/11/25 22:51,2
SERVER_11389,2020/8/10 14:35,2
SERVER_1139,2020/4/1 16:56,3
SERVER_1139,2020/4/1 16:56,3
SERVER_11392,2020/4/23 11:10,2
SERVER_11392,2020/5/2 21:23,1
SERVER_11394,2020/1/1 16:58,2
SERVER_11395,2020/10/11 8:13,2
SERVER_11396,2020/11/24 8:30,2
SERVER_11397,2020/10/14 21:11,0
SERVER_11398,2020/7/14 3:10,0
SERVER_11399,2020/8/20 17:26,2
SERVER_114,2020/8/20 18:11,2
SERVER_11400,2020/9/21 13:11,1
SERVER_11400,2020/10/14 18:17,3
SERVER_11402,2020/5/10 8:46,2
SERVER_11402,2020/5/10 8:53,2
SERVER_11403,2020/2/3 11:32,2
SERVER_11403,2020/2/3 11:33,2
SERVER_11404,2020/6/18 22:34,2
SERVER_11405,2020/6/20 11:44,1
SERVER_11410,2020/4/10 2:29,2
SERVER_11412,2020/5/20 23:05,3
SERVER_11413,2020/6/20 1:44,1
SERVER_11413,2020/6/23 15:04,2
SERVER_11413,2020/6/24 2:44,1
SERVER_11414,2020/5/5 13:31,2
SERVER_11414,2020/8/25 11:14,2
SERVER_11414,2020/8/25 20:10,1
SERVER_11415,2020/1/15 3:42,2
SERVER_11415,2020/1/18 23:43,2
SERVER_11415,2020/2/14 8:56,2
SERVER_11418,2020/2/19 12:46,2
SERVER_11418,2020/3/26 12:38,2
SERVER_1142,2020/7/1 8:13,2
SERVER_11420,2020/8/30 12:49,2
SERVER_11422,2020/5/9 6:41,2
SERVER_11424,2020/5/15 23:13,1
SERVER_11425,2020/5/18 17:47,1
SERVER_11426,2020/2/10 9:15,1
SERVER_11426,2020/3/5 18:13,1
SERVER_1143,2020/2/19 5:07,2
SERVER_11431,2020/2/9 20:05,2
SERVER_11431,2020/7/17 15:05,3
SERVER_11432,2020/4/11 13:41,2
SERVER_11432,2020/4/11 14:49,2
SERVER_11433,2020/1/24 15:16,1
SERVER_11433,2020/1/28 21:20,2
SERVER_11433,2020/1/29 13:32,2
SERVER_11434,2020/8/14 16:48,2
SERVER_11434,2020/8/14 16:51,2
SERVER_11439,2020/1/1 10:39,3
SERVER_11439,2020/1/1 13:03,3
SERVER_11443,2020/3/13 3:07,2
SERVER_11447,2020/9/12 23:12,1
SERVER_11448,2020/6/1 0:27,2
SERVER_11448,2020/6/1 0:30,2
SERVER_11456,2020/1/4 18:51,2
SERVER_11457,2020/4/23 17:17,1
SERVER_11459,2020/4/9 22:42,2
SERVER_11461,2020/4/9 2:18,2
SERVER_11461,2020/4/9 2:20,1
SERVER_11462,2020/4/24 13:17,1
SERVER_11462,2020/5/1 20:17,1
SERVER_11463,2020/1/18 13:43,3
SERVER_11464,2020/2/17 14:17,2
SERVER_11464,2020/3/13 12:11,1
SERVER_11464,2020/4/23 3:17,1
SERVER_11465,2020/4/24 16:11,2
SERVER_11466,2020/3/8 16:50,2
SERVER_11467,2020/1/21 16:46,2
SERVER_11467,2020/1/21 17:47,1
SERVER_11467,2020/3/4 20:08,2
SERVER_11468,2020/11/23 17:14,2
SERVER_11468,2020/11/25 15:36,2
SERVER_11474,2020/8/21 12:23,2
SERVER_11477,2020/7/24 15:07,1
SERVER_11479,2020/8/7 3:50,2
SERVER_1148,2020/10/5 21:59,2
SERVER_11480,2020/7/24 13:58,1
SERVER_11483,2020/9/14 11:46,1
SERVER_11484,2020/4/7 16:11,2
SERVER_11484,2020/4/11 0:59,2
SERVER_11488,2020/3/26 4:43,1
SERVER_11488,2020/4/9 12:20,2
SERVER_11488,2020/4/11 4:18,1
SERVER_11488,2020/7/14 12:17,1
SERVER_11488,2020/7/18 3:51,1
SERVER_11488,2020/8/22 12:47,1
SERVER_11490,2020/3/2 6:10,2
SERVER_11493,2020/9/19 13:16,2
SERVER_11495,2020/7/9 13:40,2
SERVER_11496,2020/4/25 0:37,2
SERVER_11497,2020/8/5 18:11,2
SERVER_11498,2020/10/3 22:46,1
SERVER_1150,2020/6/23 13:39,2
SERVER_11501,2020/6/24 22:19,2
SERVER_11501,2020/6/26 15:28,2
SERVER_11504,2020/3/8 2:57,2
SERVER_11507,2020/1/19 23:07,3
SERVER_11508,2020/10/10 21:11,2
SERVER_1151,2020/3/8 4:39,2
SERVER_11510,2020/2/19 17:02,2
SERVER_11511,2020/5/15 18:34,2
SERVER_11512,2020/9/5 8:59,2
SERVER_11513,2020/3/5 5:30,2
SERVER_11513,2020/3/5 5:37,2
SERVER_11514,2020/6/8 19:23,2
SERVER_11514,2020/6/8 19:45,2
SERVER_11518,2020/8/27 11:09,3
SERVER_1152,2020/3/8 6:59,2
SERVER_11520,2020/11/23 5:41,2
SERVER_11521,2020/1/14 16:45,0
SERVER_11522,2020/1/1 20:16,1
SERVER_11522,2020/1/9 13:16,1
SERVER_11524,2020/1/22 14:23,2
SERVER_11525,2020/11/8 20:28,2
SERVER_11527,2020/6/9 14:39,2
SERVER_11529,2020/9/15 8:41,2
SERVER_1153,2020/6/7 9:05,2
SERVER_11530,2020/8/12 16:17,2
SERVER_11531,2020/5/31 13:12,1
SERVER_11531,2020/10/17 20:01,1
SERVER_11531,2020/11/21 4:32,0
SERVER_11532,2020/2/26 19:40,0
SERVER_11534,2020/1/29 19:12,1
SERVER_11539,2019/12/28 14:54,3
SERVER_11542,2020/3/7 6:17,2
SERVER_11542,2020/3/30 1:05,2
SERVER_11544,2019/12/29 2:49,3
SERVER_11545,2020/4/21 5:15,2
SERVER_11545,2020/5/29 4:12,2
SERVER_11547,2020/6/5 2:09,2
SERVER_11549,2020/6/12 10:10,1
SERVER_1155,2020/9/8 1:55,2
SERVER_11550,2020/4/12 3:59,2
SERVER_11551,2020/10/16 21:43,2
SERVER_11555,2020/3/7 14:12,2
SERVER_11557,2020/1/2 14:47,2
SERVER_11558,2020/1/5 21:30,2
SERVER_11559,2020/2/10 20:10,0
SERVER_11562,2020/5/29 13:25,2
SERVER_11563,2020/9/15 4:48,2
SERVER_11566,2020/8/27 17:08,2
SERVER_11569,2020/4/24 12:06,2
SERVER_11570,2020/6/11 5:47,2
SERVER_11572,2020/6/12 3:34,2
SERVER_11574,2020/7/1 5:16,2
SERVER_11575,2020/4/10 7:16,2
SERVER_11578,2020/10/7 6:10,1
SERVER_11580,2020/5/11 23:57,2
SERVER_11583,2020/4/10 10:48,2
SERVER_11586,2020/10/27 10:14,2
SERVER_11588,2020/5/6 15:03,2
SERVER_11590,2020/4/11 14:09,2
SERVER_11591,2020/4/23 21:42,2
SERVER_11594,2020/2/2 16:10,1
SERVER_11595,2020/7/17 15:33,2
SERVER_11595,2020/7/17 23:26,2
SERVER_11596,2020/1/25 23:02,2
SERVER_11597,2020/3/1 17:21,1
SERVER_11599,2020/1/14 23:10,1
SERVER_116,2020/4/26 22:25,2
SERVER_1160,2020/7/6 12:49,2
SERVER_11602,2020/4/19 11:27,2
SERVER_11603,2020/6/26 0:30,2
SERVER_11605,2020/9/15 7:27,2
SERVER_11606,2020/4/10 21:09,2
SERVER_11610,2020/4/13 8:49,2
SERVER_11611,2020/5/1 23:55,2
SERVER_11612,2020/7/18 20:40,2
SERVER_11612,2020/7/18 20:48,2
SERVER_11613,2020/5/19 20:13,2
SERVER_11616,2020/9/15 11:07,2
SERVER_11617,2020/1/20 19:11,2
SERVER_11618,2020/3/15 9:11,2
SERVER_11619,2020/3/11 5:48,2
SERVER_1162,2020/5/22 8:59,2
SERVER_11620,2020/8/11 15:50,2
SERVER_11621,2020/1/9 22:43,2
SERVER_1163,2020/1/9 2:59,2
SERVER_11631,2020/3/13 6:39,2
SERVER_11632,2020/4/26 11:12,1
SERVER_11634,2020/9/23 9:32,2
SERVER_11636,2020/6/25 11:43,1
SERVER_11636,2020/7/20 2:24,1
SERVER_1164,2020/11/5 14:54,2
SERVER_11641,2020/3/25 11:14,2
SERVER_11645,2020/6/27 11:12,2
SERVER_11649,2020/1/26 22:11,1
SERVER_1165,2020/2/14 15:39,2
SERVER_11650,2020/1/1 4:24,2
SERVER_11652,2020/1/18 23:10,1
SERVER_11655,2020/3/20 3:01,2
SERVER_11655,2020/3/20 3:17,2
SERVER_11656,2020/6/3 9:44,1
SERVER_1166,2020/1/1 14:26,3
SERVER_1166,2020/1/7 13:39,2
SERVER_11660,2020/2/21 2:54,2
SERVER_11662,2020/7/2 14:51,2
SERVER_11664,2020/3/14 0:40,2
SERVER_1167,2020/1/10 21:38,2
SERVER_11670,2020/3/3 14:49,2
SERVER_11673,2020/9/7 8:37,2
SERVER_11680,2020/6/9 11:59,2
SERVER_11684,2020/5/8 3:43,1
SERVER_11685,2020/6/7 21:28,3
SERVER_11685,2020/6/7 21:29,3
SERVER_11686,2020/6/7 9:10,3
SERVER_11688,2020/3/1 23:22,2
SERVER_11691,2020/10/24 19:48,0
SERVER_11692,2020/10/13 10:17,1
SERVER_11692,2020/10/14 16:47,2
SERVER_11692,2020/10/14 17:06,2
SERVER_11693,2020/2/24 6:37,2
SERVER_11694,2019/12/31 13:14,1
SERVER_11695,2020/3/10 22:48,2
SERVER_11695,2020/3/11 13:38,2
SERVER_11700,2020/6/12 2:32,0
SERVER_11701,2020/7/28 21:21,1
SERVER_11701,2020/9/27 15:16,1
SERVER_11708,2020/5/13 8:19,2
SERVER_11709,2020/4/18 8:50,2
SERVER_11709,2020/11/8 3:58,2
SERVER_1171,2020/7/22 6:10,2
SERVER_11710,2020/11/9 12:31,2
SERVER_11713,2020/1/18 19:11,2
SERVER_11714,2020/3/13 20:40,2
SERVER_11714,2020/8/8 14:33,2
SERVER_11715,2020/1/12 16:38,2
SERVER_11719,2020/3/4 14:47,2
SERVER_1172,2020/1/9 20:49,1
SERVER_11722,2020/10/2 5:54,1
SERVER_11722,2020/10/15 16:14,2
SERVER_11723,2020/2/27 10:32,2
SERVER_11724,2020/4/17 17:12,2
SERVER_11726,2019/12/30 15:49,2
SERVER_11726,2019/12/30 19:54,2
SERVER_11727,2020/3/6 19:11,2
SERVER_11727,2020/3/6 21:20,1
SERVER_1173,2020/7/24 10:24,1
SERVER_11730,2020/11/10 2:51,2
SERVER_11731,2020/1/23 20:52,0
SERVER_11731,2020/4/13 13:44,0
SERVER_11732,2020/9/18 8:37,0
SERVER_11733,2020/1/21 6:39,2
SERVER_11733,2020/1/21 6:42,2
SERVER_11735,2020/3/22 19:33,2
SERVER_11736,2020/5/25 17:39,2
SERVER_11737,2020/2/13 8:25,2
SERVER_11739,2019/12/31 19:31,2
SERVER_1174,2020/9/24 18:24,2
SERVER_11742,2020/10/17 6:32,2
SERVER_11746,2020/9/30 0:21,2
SERVER_11747,2020/1/15 0:34,2
SERVER_11749,2020/7/5 5:33,2
SERVER_11749,2020/8/4 20:25,2
SERVER_1175,2020/2/16 6:39,2
SERVER_11750,2020/3/20 19:08,0
SERVER_11752,2020/3/14 19:30,2
SERVER_11753,2020/9/24 8:28,1
SERVER_11756,2020/11/12 17:19,2
SERVER_11758,2020/7/7 12:46,2
SERVER_11759,2020/4/8 14:18,2
SERVER_11761,2020/9/2 22:03,2
SERVER_11762,2020/10/17 19:47,1
SERVER_11766,2020/1/9 18:37,2
SERVER_11766,2020/1/9 19:11,2
SERVER_11767,2020/5/16 9:30,2
SERVER_11767,2020/6/5 1:37,2
SERVER_11770,2020/2/29 2:00,2
SERVER_11770,2020/2/29 11:38,2
